T_ambient,T_setpoint,compressor_speed_ratio,P_evap,P_cond,T_evap,T_cond,T_suction,T_discharge,superheat,subcooling,compression_ratio,W_comp,Q_cond,COP,delta_T_evap,delta_T_cond,pressure_ratio,capacity_ratio,d_T_discharge,d_superheat,d_subcooling,d_COP,d_W_comp,fault_type,fault_severity,is_faulty
23.01992420707483,36.442976285696766,1.0,13.340319551784475,24.337502896260823,19.522978152172772,40.84639627218603,23.909961806931303,67.07403159773143,7.452533584620204,3.9142166855873293,1.8243568155760783,2034.4330623022684,8325.591575281345,4.092339890435953,3.4969460549020575,4.403419986489261,1.8243568155760783,0.8325591575281345,0.7010737269273477,1.6406116202352532,-0.5188718321546504,-0.05623236739148929,62.124993023767956,Normal,0.0,0
14.83957922116301,24.570960566049642,1.0,10.755022954761994,18.5132687475412,9.630387633679375,29.064644853685433,15.243030943119017,52.738747958911766,5.951356700793255,5.546584154465298,1.7213602263251417,1472.347265782775,6862.773047694295,4.661110328510506,5.209191587483636,4.493684287635791,1.7213602263251417,0.6862773047694295,-0.08182457085914763,0.8236496942803511,0.5828649136862074,0.059324877722657376,47.19611998566302,Normal,0.0,0
22.59599650208049,41.55310454833556,1.0,13.484501096826616,28.395860033022753,18.477828081478844,45.321519461902895,23.623656962727424,74.30690014071307,6.14799699484355,4.314042709339355,2.1058146555904327,2284.707009520803,8079.740747155456,3.5364450292688123,4.118168420601645,3.7684149135673337,2.1058146555904327,0.8079740747155456,0.11891838360064355,0.6744462501955244,-0.018729204482706763,0.28773605341437536,-221.17051910897635,Normal,0.0,0
20.11389093155481,28.741971524505125,1.0,12.477215932637163,20.48215875177807,14.275196576400516,33.173763033485834,20.73671563576834,55.873187347175865,6.391175171208831,4.404674471247421,1.6415648220210768,1641.6224999156625,7725.79653017732,4.706195566017296,5.838694355154294,4.431791508980709,1.6415648220210768,0.772579653017732,-0.003148215260026177,0.6503150923919678,-0.8509397453909404,0.1293882951149392,25.39244709927266,Normal,0.0,0
23.976124846010723,26.50412199711205,1.0,14.484837627683923,19.734816725909443,18.166050230409965,31.50030062585156,25.347711771325304,49.08275257978955,6.808104840825604,3.4683808615976286,1.3624465274081898,1186.3768659834034,8585.074031870294,7.23638017397955,5.810074615600758,4.996178628739507,1.3624465274081898,0.8585074031870293,0.49241697344724145,0.4012229958424989,-1.5658549163968907,0.2518176509764567,-29.85601553344236,Normal,0.0,0
16.87256958969477,29.753265447566314,1.0,11.71649502479605,20.702098990105775,11.88632634076116,35.30229628921905,17.577036741514668,59.26836837735969,6.101153095915596,4.92219259524266,1.7669191124387593,1695.3531449726847,7425.386626463642,4.379846552019272,4.98624324893361,5.549030841652737,1.7669191124387593,0.7425386626463641,-0.3085441642121367,1.1029142419488531,-0.37993458551591,0.09399544632114232,23.851825100263113,Normal,0.0,0
18.151426815515666,42.5395176796806,1.0,12.279314417116494,29.508897087183268,14.090202873739369,47.23020288274713,18.79701406575877,78.39294226609938,5.7641119831808325,4.729692885858306,2.403138814171087,2516.0243537160663,7292.509628105528,2.8984256918399,4.061223941776298,4.690685203066529,2.403138814171087,0.7292509628105528,0.11698249961091278,-0.3342760651476464,-0.18057135185040352,-0.13067448070369458,80.9981358584032,Normal,0.0,0
13.397643358865116,18.509229025694932,1.0,10.33935390867948,15.399870910613368,9.055041324314605,24.532182139596184,15.251731511200907,44.61034689644051,6.5446087483553965,5.163843066133846,1.4894422849464302,1106.6660405802666,7037.306798891032,6.359015765226795,4.342602034550511,6.022953113901252,1.4894422849464302,0.7037306798891032,0.5429619678377477,0.7236170923926109,0.262050556444545,0.8006278291682731,-59.54841584313931,Normal,0.0,0
14.528510108061266,35.95750721497468,1.0,10.917593506648192,24.998868191338115,9.327103314218352,41.33808392225361,15.266911795061352,72.36189440478977,5.905377829531798,4.664331001141241,2.289778253432428,2118.0685865566847,6884.514440868414,3.250373705820582,5.201406793842914,5.380576707278927,2.289778253432428,0.6884514440868413,-0.3433510019412296,-0.28631072705943783,0.2298997662429132,-0.06041548438316546,0.8263491257930582,Normal,0.0,0
15.837591114288625,22.465913169926523,1.0,11.01744433573993,17.82041694736543,10.456425141284209,27.472059283335494,15.504687288900946,49.09680554055193,5.441307943505196,4.270662357530333,1.61747283710407,1306.8772002022513,7307.280680657376,5.591405741508465,5.381165973004416,5.00614611340897,1.61747283710407,0.7307280680657376,-0.8943097989755984,-0.6513548812024954,-0.5389232009573632,0.13084245757760193,1.8221404176285887,Normal,0.0,0
